week_start_date,sku_id,brand,category,channel,region,sell_out_units,sell_in_units,promo_flag,discount_depth,net_sales_value,gross_sales_value,gross_margin,stock_on_hand,out_of_stock_flag,returns_units
2025-02-24,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.044,100.005,False,0,980.44,1176.528,294.132,200,False,0
2025-02-24,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.413,93.241,False,0,914.13,1096.956,274.239,200,False,0
2025-03-03,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.487,100.457,False,0,984.87,1181.844,295.461,200,False,0
2025-03-03,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,88.229,89.994,False,0,882.29,1058.748,264.687,200,False,0
2025-03-10,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,101.316,103.342,False,0,1013.16,1215.792,303.948,200,False,0
2025-03-10,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.494,91.284,False,0,894.94,1073.928,268.482,200,False,0
2025-03-17,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,100.168,102.171,False,0,1001.68,1202.016,300.504,200,False,0
2025-03-17,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,88.109,89.871,False,0,881.09,1057.308,264.327,200,False,0
2025-03-24,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.227,100.192,False,0,982.27,1178.724,294.681,200,False,0
2025-03-24,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.271,93.096,False,0,912.71,1095.252,273.813,200,False,0
2025-03-31,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,173.701,177.175,True,0,1737.01,2084.412,521.103,200,False,0
2025-03-31,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,40.896,41.714,True,0,408.96,490.752,122.688,200,False,0
2025-04-07,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,175.566,179.077,True,0,1755.66,2106.792,526.698,200,False,0
2025-04-07,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,40.808,41.624,True,0,408.08,489.696,122.424,200,False,0
2025-04-14,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,100.663,102.676,False,0,1006.63,1207.956,301.989,200,False,0
2025-04-14,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.838,93.675,False,0,918.38,1102.056,275.514,200,False,0
2025-04-21,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.486,100.456,False,0,984.86,1181.832,295.458,200,False,0
2025-04-21,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,88.452,90.221,False,0,884.52,1061.424,265.356,200,False,0
2025-04-28,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,101.101,103.123,False,0,1011.01,1213.212,303.303,200,False,0
2025-04-28,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.344,93.171,False,0,913.44,1096.128,274.032,200,False,0
2025-05-05,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,100.619,102.631,False,0,1006.19,1207.428,301.857,200,False,0
2025-05-05,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.689,93.523,False,0,916.89,1100.268,275.067,200,False,0
2025-05-12,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,98.62,100.592,False,0,986.2,1183.44,295.86,200,False,0
2025-05-12,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.146,90.929,False,0,891.46,1069.752,267.438,200,False,0
2025-05-19,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.093,101.075,False,0,990.93,1189.116,297.279,200,False,0
2025-05-19,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.99,91.79,False,0,899.9,1079.88,269.97,200,False,0
2025-05-26,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.957,101.956,False,0,999.57,1199.484,299.871,200,False,0
2025-05-26,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.515,91.305,False,0,895.15,1074.18,268.545,200,False,0
2025-06-02,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,101.919,103.957,False,0,1019.19,1223.028,305.757,200,False,0
2025-06-02,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,90.676,92.49,False,0,906.76,1088.112,272.028,200,False,0
2025-06-09,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.519,101.509,False,0,995.19,1194.228,298.557,200,False,0
2025-06-09,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.858,93.695,False,0,918.58,1102.296,275.574,200,False,0
2025-06-16,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.595,101.587,False,0,995.95,1195.14,298.785,200,False,0
2025-06-16,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,90.266,92.071,False,0,902.66,1083.192,270.798,200,False,0
2025-06-23,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,99.261,101.246,False,0,992.61,1191.132,297.783,200,False,0
2025-06-23,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,91.338,93.165,False,0,913.38,1096.056,274.014,200,False,0
2025-06-30,DEMO-CANNIBALIZATION-PROMOTED,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,100.742,102.757,False,0,1007.42,1208.904,302.226,200,False,0
2025-06-30,DEMO-CANNIBALIZATION-ADJACENT,Synthetic Cannibalization,Synthetic Beverages,MODERN_TRADE,NORTH,89.293,91.079,False,0,892.93,1071.516,267.879,200,False,0
2025-01-06,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.649,102.662,False,0,1006.49,1207.788,301.947,200,False,0
2025-01-13,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.128,103.151,False,0,1011.28,1213.536,303.384,200,False,0
2025-01-20,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.686,101.68,False,0,996.86,1196.232,299.058,200,False,0
2025-01-27,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.801,102.817,False,0,1008.01,1209.612,302.403,200,False,0
2025-02-03,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.699,102.713,False,0,1006.99,1208.388,302.097,200,False,0
2025-02-10,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.61,103.642,False,0,1016.1,1219.32,304.83,200,False,0
2025-02-17,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.282,100.248,False,0,982.82,1179.384,294.846,200,False,0
2025-02-24,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.42,103.448,False,0,1014.2,1217.04,304.26,200,False,0
2025-03-03,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.806,103.842,False,0,1018.06,1221.672,305.418,200,False,0
2025-03-10,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.384,101.372,False,0,993.84,1192.608,298.152,200,False,0
2025-03-17,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.288,102.294,False,0,1002.88,1203.456,300.864,200,False,0
2025-03-24,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.625,101.618,False,0,996.25,1195.5,298.875,200,False,0
2025-03-31,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,163.533,166.804,True,0.3,1062.9645,1962.396,130.8264,200,False,0
2025-04-07,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,164.171,167.454,True,0.3,1067.1115,1970.052,131.3368,200,False,0
2025-04-14,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.633,103.666,False,0,1016.33,1219.596,304.899,200,False,0
2025-04-21,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.729,102.744,False,0,1007.29,1208.748,302.187,200,False,0
2025-04-28,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.936,101.935,False,0,999.36,1199.232,299.808,200,False,0
2025-05-05,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.577,101.569,False,0,995.77,1194.924,298.731,200,False,0
2025-05-12,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,101.497,103.527,False,0,1014.97,1217.964,304.491,200,False,0
2025-05-19,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,99.343,101.33,False,0,993.43,1192.116,298.029,200,False,0
2025-05-26,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.369,100.336,False,0,983.69,1180.428,295.107,200,False,0
2025-06-02,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.202,100.166,False,0,982.02,1178.424,294.606,200,False,0
2025-06-09,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.702,100.676,False,0,987.02,1184.424,296.106,200,False,0
2025-06-16,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.555,102.566,False,0,1005.55,1206.66,301.665,200,False,0
2025-06-23,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,100.655,102.668,False,0,1006.55,1207.86,301.965,200,False,0
2025-06-30,DEMO-MARGIN-QUALITY-RISK,Synthetic Margin Quality Risk,Synthetic Beverages,MODERN_TRADE,NORTH,98.278,100.244,False,0,982.78,1179.336,294.834,200,False,0
2025-01-06,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,98.979,100.959,False,0,989.79,1187.748,296.937,200,False,0
2025-01-13,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,100.529,102.54,False,0,1005.29,1206.348,301.587,200,False,0
2025-01-20,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,100.208,102.212,False,0,1002.08,1202.496,300.624,200,False,0
2025-01-27,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,101.352,103.379,False,0,1013.52,1216.224,304.056,200,False,0
2025-02-03,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,99.817,101.813,False,0,998.17,1197.804,299.451,200,False,0
2025-02-10,DEMO-INSUFFICIENT-EVIDENCE,Synthetic Insufficient Evidence,Synthetic Beverages,MODERN_TRADE,NORTH,101.202,103.226,False,0,1012.02,1214.424,303.606,200,False,0
